adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count
False,/okgPPVPX1yjwVFOqaT7c7GVoKzj.jpg,[18],245264,['TW'],zh,影后,"Chasing glamour, fame and artistry, women with a passion for acting must push the limits to pursue their dreams in the ruthless world of show business.",3.1558,/5p9NGYvs2PXyh8IiiAGEJ6omeQx.jpg,2024-11-07,Born for the Spotlight,8.088,17
False,/i6WlyikPEJruBneLXlw0qHVD381.jpg,"[18, 9648, 80]",130330,['TW'],zh,華燈初上,"In the red light district of 1980s Taipei, women at a popular Japanese night club navigate jealousy, heartbreak, friendship and love.",3.3473,/vBAQqvCtDLe6d2GbwDfcYBNJuVR.jpg,2021-11-27,Light the Night,8.2,52
False,/7IQEVVnnYkPIUxn2oHmXzTtaIZc.jpg,[18],122206,['CN'],zh,理智派生活,"Shen Ruo Xin is a thirty-something professional who decides to take a stand against unfair societal expectations At her workplace she finds herself drawn  to two different  men - one  her trusted, younger assistant, the other her bachelor boss.  Knowing she is considered a 'leftover woman' weighs heavily on her.  Will  she opt to marry the man society deems appropriate, or will she listen to her heart and screw up the courage to pursue a romance with the younger man?",3.01,/o104R1VRMkX4Ks6r46JyQKoa7yw.jpg,2021-03-31,The Rational Life,7.8,20
False,/iQteAlRlRi84mL4wiFD3va75fyT.jpg,"[18, 80, 9648]",101146,['TW'],zh,誰是被害者,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",2.842,/gGINJfhBDzUNEYx3fUKooSlgITe.jpg,2020-04-30,The Victims' Game,7.6,46
False,/w1mujLU7IDVyFkVY4elfvcnObX0.jpg,[10764],100833,['CN'],zh,周游记,Megastar Jay Chou joins his A-list friends in this globe-trotting variety show packed with music and magic tricks.,2.7491,/daiKaJpck4ShIdHoidqxcX59j3v.jpg,2020-03-21,J-Style Trip,8.4,8
False,/dta4DKVYxPp9owCZZAIJ1nZmxvx.jpg,"[18, 35]",125255,['CN'],zh,我亲爱的“小洁癖”,"Because of his incomplete family, Gu Ren Qi has a closed up personality and mysophobia. Shuang Jiao used to have a happy family, but later lost her mother in a car accident, and became a slovenly person. The two became acquainted when Shuang Jiao becomes an employee in Gu Ren Qi's cleaning company. The two became closer as they get to know each other. Under each other's influence, they began to heal from their wounds.",2.7453000000000003,/e7ZNSC7YvQxnRu6JL8Wy1HQew0h.jpg,2021-05-09,Use for My Talent,6.0,8
False,,[],242104,['CN'],zh,风味原产地·湖北,,2.2829,/pf41xUVEZcdMlVnvMWRySjXVV9p.jpg,2023-11-22,风味原产地·湖北,0.0,0
False,/bdt1mQBp6XQI1Ke7oCAYM0v6mfB.jpg,[18],218177,['TW'],zh,此時此刻,This anthology series set during the pandemic follows 10 unique love stories of passion and heartache.,2.63,/qe6qvFD01iYxLEnSDVC3IE2m3gi.jpg,2023-11-10,At the Moment,6.8,13
False,,[],283072,['CN'],zh,金枝玉叶,,2.1046,,2011-08-22,金枝玉叶,0.0,0
False,/9MYaEIrkN1s9mgrMVHBYG3Z6lfE.jpg,[10751],81899,['TW'],zh,戀愛沙塵暴,Three grown siblings must rethink their idea of family when they learn their parents are getting divorced and have their eyes on new partners.,2.1577,/e3gXWUqdGR9J9mlpuAG9bLlLSVq.jpg,2016-08-19,Love Storm,7.8,6
False,/6L7ynQL6G9ScSGe5fZCNqIRJzPj.jpg,"[18, 35, 10751]",7173,['TW'],zh,命中注定我愛你,"Fated to Love You, also known as You're My Destiny, Sticky Note Girl or Destiny Love, is a 2008 Taiwanese drama starring Joe Chen, Ethan Juan, Baron Chen and Bianca Bai. It was produced by Sanlih E-Television and directed by Chen Ming Zhang with location filming in Taiwan, Hong Kong and Shanghai. It holds the record for the highest average single-episode rating at 10.91 with a peak at 13.64 for episode 20 broadcast on 27 July 2008, and broke the previous record held by The Prince Who Turns Into a Frog.

The series was first broadcast in Taiwan on free-to-air Taiwan Television from 16 March 2008 to 24 August 2008, every Sunday at 22:00 and cable TV Sanlih E-Television from 22 March 2008 to 30 August 2008, every Saturday at 21:00.

Fated to Love You was nominated in 2008 for six awards at the 43rd Golden Bell Awards, Taiwan. It was awarded the 2008 Best Television Series and Best Marketing Programme.

Fated to Love You is now aired on Saturday's on Hawaii's KIKU Television at 8:00.",2.5122999999999998,/inc2OdWOTtyfb49C9aTWQXxWUYP.jpg,2008-03-16,Fated to Love You,6.7,19
False,/rYXKPouvunsNDChsp7DSRBXokZj.jpg,"[9648, 18]",197235,['TW'],zh,她和她的她,"Waking up from a coma, an accomplished headhunter finds herself in an alternate reality where she has to revisit an excruciating childhood trauma.",5.4547,/9CkHdmob7SrjlfyKpQ4I9rZoAwX.jpg,2022-10-28,Shards of Her,7.7,40
False,/s7ChBbeuiJGEfWKWuA4euOZG4uV.jpg,"[18, 10751]",95651,['TW'],zh,糖糖Online,"When a wardrobe malfunction goes viral, a bubbly live streamer struggles to navigate her classmates' cruel judgment and the small town she lives in.",2.3096,/zzKrYyWSvQigElGVoRdAgrSdK9R.jpg,2019-11-16,Candy Online,6.7,3
False,/nqCfjnbo9xXVhb1bUR75XMqEAh1.jpg,[99],86742,['CN'],zh,风味原产地,"Delve into the delectable world of Chaoshan cuisine, explore its unique ingredients and hear the stories of the people behind its creation.

In the second series of ""Flavorful Origins"", we discover the cuisine of Yunnan .

The third series of Flavorful Origins takes us around the cuisine of Gansu.",1.9101,/xgoiOgmQ0zi3Eq5q3FxxGy8gBbF.jpg,2019-02-11,Flavorful Origins,7.9,12
False,/5Xb3lE6Rqix1p7ys62acWomTRUG.jpg,[10765],112152,['TW'],zh,天巡者,"A baker by day and demon fighter by night, Zhong Kui, a reincarnated deity must jog his amnesiac lover's memory of their millennium-long romance.",2.1743,/jgfYU0zWySnyapKIv6bTq2QHgH1.jpg,2020-10-25,The Devil Punisher,6.7,13
False,/7GvCEih1T8PrNwDbhYMdr7TDUms.jpg,"[35, 18]",70580,['TW'],zh,極品絕配,"What do netizens know? Ting En is a celebrated chef whose fine-dining restaurant is a destination for food lovers from all over the world. When Ting En stumbles upon comments on the Internet from people who can’t afford to eat at his high-priced restaurant, they blow his mind. Netizens claim that the culinary creations made by Fen Qing at the night market are just as satisfying as Ting En’s Michelin-worthy food. Determined to debunk such preposterous claims, Ting En goes to the night market to find Fen Qing and show her what true culinary talent really is. Whose cuisine will reign supreme?",2.1186,/diEOP4uskk1MTzO2ORkZBaMkBRZ.jpg,2017-03-03,The Perfect Match,6.7,9
False,/fRGg367igSkzdCipstQE9ARC0Uy.jpg,[18],221869,['TW'],zh,人選之人—造浪者,"Weng Wen-fang (Hsieh Ying-hsuan) came from a political family. She joined the Justice Party as the deputy director and spokesperson of the Publicity Department, after failing to be re-elected as a member of the Council. She led the publicity team in realizing their goals, but not without facing many challenges to their faith and values.",1.8477999999999999,/3SyIuLEDFwZEt65pKeFui01oZb4.jpg,2023-04-28,Wave Makers,8.4,33
False,/gA7dr4QTq7m392dMFrjF5rqC733.jpg,"[18, 10751]",31360,['TW'],zh,下一站，幸福,"Ren Guang-xi, a cocky law student, seems to lead the perfect life. He's the sole successor to a huge and famous business and is a talented ice hockey player. But in reality, his lonely life lacks joy, laughter and motivation. That is until he meets Liang Mu-cheng, the new bento seller at his school canteen. A harmless bet brings the two together and Guang-xi slowly changes as Mu-cheng teaches him how to give and love. Tragedy strikes when Guang-xi suddenly has to go through a major brain surgery which causes him to lose his memory.",1.9289,/o81XOL2dWOQFLcZxtKRiWkNytI6.jpg,2009-10-04,Autumn's Concerto,6.5,13
False,/i4hynas9VzGmXfXvgAd0f2Uv4Xq.jpg,"[9648, 18, 10751]",98492,"['TW', 'MY']",zh,彼岸之嫁,"In 1890s Malacca, Li Lan finds herself in the afterlife and becomes mired in a mystery linked to the sinister, deceased son of a wealthy family.",1.6761,/if27EYCdFPSh45WbUqPLo47wb1o.jpg,2020-01-23,The Ghost Bride,6.4,19
False,/tahNFwdW38ugmrW0rKF9dEVCItk.jpg,[18],130839,['TW'],zh,愛情發生在三天後,,1.6847,/yAsP0frdS2xRMuoTlnIzvtfhBMF.jpg,2022-06-18,No Regrets In Life,5.0,3
False,/5CEudcbjYTcbt9EtZMqY6M1umX.jpg,"[18, 9648]",105555,['TW'],zh,返校,"During the period of martial law in 1960s Taiwan, some teachers and students from Cui Hua High School were arrested for possessing banned books. A female student fell to her death and rumors spread of a ghost haunting the campus. Thirty years later, the draconian culture of the school remains unchanged as a new transfer student uncovers the dark secrets behind the school’s haunting.",1.853,/2cVC8EPHuLFVOwgcjDOrdYyWAaM.jpg,2020-12-05,Detention,7.6,42
False,/cTgxxlZ0gvcRUY0SvB3Re6RFb1N.jpg,[35],135726,['TW'],zh,媽，別鬧了！,,1.8427,/y2kzg0bwbztLYxtkMiqVvQBOVSE.jpg,2022-07-15,"Mom, Don't Do That!",8.2,24
False,/rC2OvfVrruXGLqDV5ke19p7W28r.jpg,"[18, 80]",87663,['TW'],zh,魂囚西門,"A troubled psychologist returns from the U.S. and sets up a clinic in Taiwan, where mysterious patients and uncanny events shed light on his murky past.",1.5169000000000001,/yOBRQW7srHFkZIXnwsIHRGFlmxY.jpg,2019-02-16,Green Door,6.8,4
False,/rZnMaiieGSUJMH276FXhI2WeHql.jpg,"[18, 10765]",80759,['TW'],zh,你的孩子不是你的孩子,"Adapted from the novel by author Wu Hsiao-Le, the series consists of five independent stories about parenting, as well as children's pressures of growing up, when faced with the tragic consequences of social pressure, parental oppression and family dysfunction. Each story is told in two parts in this ten-part series.",1.5911,/qsprgeXnSIJfrWF2w4i8cYF1KEA.jpg,2018-07-07,On Children,7.3,10
False,/rh9YrVoUkimDNQ6A2BSFUPOk7QI.jpg,[10764],224557,['TW'],zh,光露營就很忙了,"Featuring the popular cast of ""Light the Night"", a reality show gathers up the friends from the hit drama series for a camping adventure together.",1.2463,/1grgixyrwv0FT8DsYsNGSvD4PiV.jpg,2023-04-16,Light the Wild,0.0,0
False,/xmVdlXPZtKCJ26NeC21CYqQU45Z.jpg,"[80, 18, 9648]",81900,['TW'],zh,植劇場：天黑請閉眼,"While vacationing at a mountain cabin, a group of longtime friends uncovers an old scandal that could have deadly consequences.",1.3966,/zjn7ZwU6RV3n6uInRUjWGjOgnca.jpg,2016-12-30,Close Your Eyes Before It's Dark,6.5,10
False,/j9qiMKae4HV4CBmI2MbvjmYSEhl.jpg,[],80041,['TW'],zh,植劇場：積木之家,"Yijuan and her mentally ill sister Kaiqi struggle to be happy in the face of misfortune, criminal intrigue, marital strife, an exorcism and a ghost.",1.2225,/cypwakRSmxiNlNzPBnbrOujylSO.jpg,2017-02-24,A House of Blocks,6.8,4
False,/8w1beoK0Ep9vMQdIYiGbsKYpKih.jpg,[18],82110,['TW'],zh,雙城故事,"A Taipei doctor and a San Francisco engineer swap homes in a daring pact, embarking on journeys filled with trials, secrets and unexpected encounters.",1.2931,/6sNLV0JhIMGaTxS371Bgxc369un.jpg,2018-09-01,A Taiwanese Tale of Two Cities,7.4,7
False,/dVsB8x0x9geZerBTEtERv9T8d1x.jpg,[18],96997,['CN'],zh,金枝玉叶,A determined Qing dynasty princess contends with palace intrigue and a vendetta against her family while navigating the treacherous terrain of romance.,1.1473,/o0om9B4XsytX2C5T45vE9jD61nf.jpg,2019-12-31,Yanxi Palace: Princess Adventures,7.8,10
False,/8leoeoXD8GwJgrOTwDKAiPXwCYP.jpg,"[10751, 18]",88168,['TW'],zh,一千個晚安,"To carry out her dad's wish and discover her roots, Dai Tian-qing embarks on a journey around Taiwan and finds love and redemption on the way.",1.1967,/3mdI8BzNUzOmpmtcyJpngOjWdoa.jpg,2019-03-29,A Thousand Goodnights,4.7,9
False,/begIX2PIT0ri5DaIdsASeHpgHnc.jpg,"[35, 18]",96049,['TW'],zh,極道千金,"After jostling her way into a gig as a celebrity bodyguard, the boisterous daughter of a powerful triad boss shakes up a TV star's life and finds love.",0.9062,/3VxNVZrosgqypezZUWI6SojEhoV.jpg,2019-12-06,Triad Princess,6.5,28
False,/pNtx855m3d43FxEaA7K0wzQsyIq.jpg,[10764],283441,['CN'],zh,五福临门团综·友福同享,"The Li sisters and the ""son-in-law group"" unlock the spring outing mode. Who can sweeten your heart with the fancy ""sweet words"" of each family? What kind of story will they encounter in a different time and space? The ""friendship"" happiness journey is about to begin.",0.7969,/b5qcCCOjdYsZ0pi6UYlxjqRU4aU.jpg,2025-01-29,Perfect Match · Friendship Sharing,0.0,0
False,/kqn9pt1jIcG4yXvEwlolcXMI7jW.jpg,[80],94384,['TW'],zh,罪夢者,"Two nefarious schemes taking place 10 years apart entangle a dauntless triad member, who must break out of prison to rescue a loved one.",0.9109,/cFt2MlgRizkHerAuQkBLyPXaZU8.jpg,2019-10-31,Nowhere Man,5.5,14
False,/cz8s3HnwGWM0XDQRHKzvQZ8Dh7x.jpg,"[9648, 10765]",113823,['TW'],zh,預支未來,Strange occurrences afflict a group of people after they purchase items on a shopping website from the future.,0.8525,/wRJsAgtwcpWOguVoiSyogcVqNf6.jpg,2020-12-03,Futmalls.com,6.0,5
False,/yKKmPzwM4OIXbIOl0389ryRRiVd.jpg,[18],81898,['TW'],zh,姜老師，妳談過戀愛嗎？,A new teacher finds herself in an unenviable situation after witnessing a troubling interaction between an administrator and a student.,0.9773000000000001,/xvmZFwE2QCU4IsljdYrLRpe0bwf.jpg,2016-11-18,"Have You Ever Fallen in Love, Miss Jiang?",2.0,1
False,/xJnG7QMMfV8RBSIJ5VeMxZnJEOf.jpg,"[10765, 18]",92829,['TW'],zh,鏡文學驚悚劇場,"Based on the speculative short stories of MirrorFiction, this sci-fi thriller anthology plunges headlong into our deepest desires -- and darkest fears.",0.8991,/bJtoOHPiqBgt3fj8fVPNaevFGho.jpg,2019-08-15,Til Death Do Us Part,7.0,4
False,,[],274275,['CN'],zh,我的大叔,,0.6119,/ibY8g1dzYlFHxhT4hRQqqYZF2IQ.jpg,2024-05-24,我的大叔,0.0,0
False,,[],275549,['CN'],zh,乐高城市大冒险,,0.8284,,2022-11-01,乐高城市大冒险,0.0,0
False,,[],286371,['CN'],zh,机智的医生生活,,0.7077,,2020-03-12,机智的医生生活,0.0,0
False,/cE1J78dNm9WyAZ3zIdvFSRZw5PG.jpg,"[16, 35, 10765]",139179,['CN'],zh,炼气练了3000年,"Bai Qiuran is one of Qingming's disciples, and has a lot of potential to be his successor. Even though he's still a Qi cultivator, he believes he will finally make his breakthrough this time. As such, Bai Qiuran decides to go down the mountain where exciting experiences await him.",0.8082,/1Sj4ZfzkTlwo8atYPf9livMzFNj.jpg,2022-10-07,Qi Refining for 3000 Years,9.0,1
False,/uXaORPKCFBmus0fw2bbK7a0EURG.jpg,[18],69924,['TW'],zh,荼蘼,"Ru Wei and You Yan have a simple relationship. But in every simple relationship, there are many difficulties. They are not rich, but they try very hard to enjoy life. They are very serious about their relationship and try their best to achieve something in life - hoping one day they can become who they want to become. One day, Ru Wei has a 'lucky chance' in life. Her company wants to send her to Shanghai, with a promotion and higher pay. These two who are deeply in love cannot bear to have a long-distance relationship. With all the uncertainties in their future, can they still stand by each other?",0.8471000000000001,/73YZfAKAEOiMxIn3yUHZ2ldjaA1.jpg,2016-10-07,Life Plan A and B,6.5,4
False,,[],134053,[],zh,You're My Destiny,"Moon, who has gone through four failed marriages, is still a strong believer of true love and romance. In her undying search for her one true love, she started a marriage agency, hoping to help single men and women find their other halves. The results are often unexpected as characters from all walks of life come through her agency's doors, often leading to hilarious results.",0.4756,/9hwDdVPmT85RZTYLg9W4Pp3eEqv.jpg,2021-08-29,You're My Destiny,2.0,1
False,/mq2auh6KsVOk80IafVGHb7wMCS7.jpg,[10764],109480,['CN'],zh,终极驯兽师：中国篇,Bin Gu and Qinyi Du host an intense obstacle course competition featuring world-class athletes from China and five other countries.,0.5670000000000001,/d4yWNmgHZ3a1cUKgkpuBMdcQ5Qt.jpg,2017-12-15,Ultimate Beastmaster China,2.0,2
False,,[],108579,['TW'],zh,金枝玉葉,,0.6868000000000001,/ocplL8PaacuA4KzuDISQUv0zvcw.jpg,2001-06-26,金枝玉葉,2.0,1
False,/7L9veD5r6pDqAtsdKKVaZWfeEFQ.jpg,[],82804,['TW'],zh,五味八珍的歲月,"Based on the life of TV chef Fu Pei-mei, this drama follows two women -- one rich, the other poor -- who fortuitously cross paths in 1950s Taiwan.",0.6022000000000001,/8RKCnCTRax0VlpW7iVu7mq4HDJt.jpg,2017-07-14,What She Put on the Table,1.5,2
False,/2CoIGm1AoYM7rYEVDdLjD7CVeyS.jpg,[18],73638,['TW'],zh,植劇場 - 花甲男孩轉大人,A 28-year-old layabout begins to re-examine his life when his dysfunctional family assembles to pay respects to a dying grandmother who won’t pass on.,0.4646,/uJ87odPYdiflsVVQIVnh6CFVnXI.jpg,2017-05-26,A Boy Named Flora A,7.1,11
False,/7LQrgRAoEQOTgDJTxM9ebY3ngen.jpg,"[10759, 18]",80145,['CN'],zh,杀无赦,"When a mysterious box arrives at his door, a doctor and father is forced to participate in a twisted killing game, or risk losing everything.",0.6154000000000001,/7kuCCX7fjcMY9GnuSS2vcmHEIb.jpg,2018-01-07,Chosen,5.0,3
False,/dh6ebCeQcj74I2HMqzh1PiArzGA.jpg,[99],97657,['CN'],zh,生活如沸,Embark on a journey across China to explore the country's regional specialty hot pot and how this heartwarming dish brings people together.,0.2796,/2QzMKVdu5GKwpAw5epKS9UXF2vG.jpg,2019-12-20,Hot Pot Life,5.7,3
False,/irJZgLgIR1zq0FcjVYpOfYMz3j8.jpg,"[16, 10762, 10765]",231860,['CN'],zh,迷你特工队之超威能量,,0.2112,/dgOUfIeArotFTrbPAaUJdLuML8x.jpg,2023-07-17,迷你特工队之超威能量,0.0,0
False,,"[16, 10762]",218105,['CN'],zh,最强战士迷你特工队,,0.1637,/dbsFO7DUSwEQj8xcTREQoSkZQgB.jpg,,最强战士迷你特工队,2.0,1
False,,"[16, 10762]",229167,['CN'],zh,最强战士之迷你特工队,,0.1666,/xaBG03Sw3t8aASJh8LLxtrQgyNY.jpg,2014-09-03,最强战士之迷你特工队,0.0,0
False,/8qxwlLR8ZZPXhPIgtWkSPch2bnS.jpg,[],273486,['CN'],zh,最强战士迷你特工队之英雄的诞生,,0.1307,/qhmUpsZqEHxoJF3CUnK4dVNimPP.jpg,,最强战士迷你特工队之英雄的诞生,0.0,0
False,,[],273072,['CN'],zh,下一站幸福,,0.1039,/ewgxYFK1lwPXRe1ko4mbPqklhC5.jpg,2024-04-22,下一站幸福,0.0,0
False,/qsH2Vdgj3eSYHTnWiWr2jJNT1Re.jpg,[],282833,['JP'],zh,ドラゴン桜2,,0.09620000000000001,/70BwsELorgoGdX8mDo0YsR2gbLP.jpg,,ドラゴン桜2,0.0,0
False,/v1bihui37fU9ThGSHUgOh2pEmin.jpg,[99],132048,['CN'],zh,我粉你,"In this five-part documentary series, take a deep dive into an unassuming but profoundly impactful food in Chinese cuisine: rice noodles.",0.0618,/1vSAcmMLPcXL6t6R2prnZnv7i8i.jpg,2021-08-18,My Wiggly Friend,5.5,2
False,,"[18, 9648, 35, 10766]",211847,['KR'],zh,最亲爱的你,"When five college students share a house, they also share their experiences with life and love. Han Yi Tong, Ni Jin, Chen Chen Chen, Lin Xiao Chun and Zhang Sheng Nan are roommates who share a house while attending the same university. Can they support each other through the many challenges they face?",0.0682,,2016-07-22,Youth,0.0,0
